stamp_sec,estimate_x_m,estimate_y_m,estimate_yaw_rad,truth_x_m,truth_y_m,truth_yaw_rad,xy_error_m,yaw_error_rad,sync_error_sec
270.3,-0.9677883745743922,-0.5993372754035629,-2.6890313246960202,-5.073520359147906,-1.8926677078979741,1.5673795689259258,4.304618303260598,2.0267744135576407,0.009999999999990905
270.6,-1.0794022975550992,-0.7770962073443176,-2.7462667910042478,-5.078569442848648,-1.7647078794022697,1.57953020848039,4.119309975078406,1.9573883076949488,0.009999999999990905
270.9,-1.147896551185378,-0.8066564144921455,-2.760071958817765,-5.080268747478009,-1.6527155576764188,1.5808930201409501,4.022358408190527,1.942220328220871,0.0049999999999954525
271.2,-1.2172191341651035,-0.8348708627273368,-2.7835984865888705,-5.079118357181795,-1.526731473732578,1.574129907971177,3.9233833248610144,1.9254569126195389,0.0049999999999954525
271.5,-1.2817936659434073,-0.826558479615977,-2.822859890571642,-5.075137323352113,-1.4147600673834788,1.5639331795290015,3.838676492107021,1.896392237078943,0.014999999999986358
271.8,-1.382042942159027,-0.8121754795382152,-2.8764478485711704,-5.068772626642543,-1.2868084744519825,1.5515445948466056,3.717156473208081,1.8551928637618105,0.0049999999999954525
272.1,-1.4578784340398978,-0.8234293906423873,-2.9079938155597125,-5.0633730133644175,-1.174854477183012,1.5441309996745365,3.6225806758426486,1.831060491945337,0.015000000000043201
272.4,-1.5375013923063279,-0.8397190072135634,-2.9067874270450944,-5.059030771337863,-1.0529062205105868,1.5419016772755725,3.5279764675087586,1.8344962028589198,0.009999999999990905
272.7,-1.6387244854180811,-0.8312542824653293,-2.9429280468470305,-5.057073481046219,-0.9349548489461924,1.5454790438542665,3.4199215873175146,1.7947782164782897,0.014999999999986358
273.0,-1.7177960056506218,-0.8835982137133076,-2.9557125336912953,-5.057276348552858,-0.8070005378096844,1.5534055184581927,3.3403586880130507,1.7740672550300982,0.009999999999990905
273.3,-1.8117551032248167,-0.822223995941119,-2.9503882607393663,-5.0586486810867815,-0.6870274607508146,1.5612736455582217,3.2497070651196753,1.7715234008819982,0.0049999999999954525
273.6,-1.844461105868724,-0.8386406894523835,-2.936722935329112,-5.0598638789525765,-0.5710375924638813,1.566515314089153,3.2265192407102066,1.7799470577613212,0.0049999999999954525
273.9,-1.9542314658390116,-0.7814586242762425,-2.959423989984634,-5.060180910973347,-0.453039339917459,1.5682940860491257,3.123264507221414,1.7554672311458266,0.009999999999990905
274.2,-2.026091240524001,-0.8418959049436421,-2.977628497385794,-5.059007839772541,-0.33304140899027024,1.5661553853248753,3.0753074636610385,1.739401424468917,0.0049999999999954525
274.5,-2.1154751505040013,-0.854997957441381,-2.972644230262385,-5.056214490467605,-0.2070508630709742,1.5610896076328253,3.011276025659658,1.7494514692843757,0.009999999999990905
274.8,-2.2031144703715797,-0.9364381878440987,-2.9546991983119724,-5.053060577703912,-0.09506533137136389,1.5563434583318272,2.9715486027167386,1.772142650535787,0.009999999999990905
275.1,-2.2390965657470256,-0.9425683110512517,-2.968411797808564,-5.049557023158979,0.03291378010454833,1.5526636569676309,2.9749375275527883,1.7621098524033914,0.0049999999999954525
275.4,-2.3076543447742806,-0.9517996242158606,-2.9421389020169455,-5.0470033031764,0.14489337912543032,1.5514972980310935,2.9507233451268378,1.7895491071315475,0.014999999999986358
275.7,-2.383873620014061,-0.9912500269628872,-2.92374301484295,-5.044970292070019,0.2728699134710487,1.5525722583239339,2.94608803701281,1.8068700340127022,0.0049999999999954525
276.0,-2.6812663211438315,-0.8281445849235818,-3.0080492460463066,-5.043954178640554,0.3948503301344085,1.5553615546410173,2.660453058074913,1.7197745064922627,0.009999999999990905
276.3,-2.7669884836030736,-0.8192261140423159,-3.0220177453352535,-5.043600449764394,0.5088365387013425,1.5585960563863863,2.6356616729165823,1.7025715054579467,0.0049999999999954525
276.6,-2.8080753068330924,-0.704711516980871,-3.06614750910249,-5.043400946707797,0.6288275139650529,1.561459924139769,2.602884373793321,1.6555778739373272,0.0049999999999954525
276.9,-2.8746555902237456,-0.8362975743832556,-3.0201046105000726,-5.0428836521650915,0.7548224044248188,1.5629058346629312,2.6894006238476504,1.7001748620165824,0.010000000000047748
